AIBL,AIBR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,BAGL,BAGR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,RIBL,RIBR,RID,RIML,RIMR,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR
13.16343447,5.703992256,8.757499633,23.49132334,202.6974779,204.2281095,6.392688977,17.29080694,5.227341272,8.006639898,16.56168386,24.45340592,8.46338511,19.31076338,5.277226952,8.50821438,292.9521606,314.7167304,111.3248978,8.745695869,19.56715141,26.31089644,7.989051689,218.1313776,106.0215011,97.58979317,86.69439842,31.83290428,15.95277947,127.958392,106.0325565,9.004303473,4.917760281,11.5361898,8.789638864
10.76423755,4.869020264,13.15838944,20.75713966,205.9226255,203.0233527,8.438832433,22.16330169,4.553609505,13.81461691,16.40830685,22.93936501,4.674942315,15.54426636,10.20349178,4.92526809,291.0670088,336.4828409,101.453279,8.033247388,11.21145603,29.78664854,11.15110245,219.7595001,92.86622825,91.07357338,77.92243878,23.30858818,16.44442377,148.1304596,101.3026639,11.00484562,5.343240658,12.50547642,7.255749234
11.31424096,6.659708391,9.116385168,13.53319702,198.9409886,208.6902628,11.2866139,29.15926782,4.414236425,15.41580915,17.68763192,24.07357326,6.015553627,17.97352388,9.070704906,4.380321893,277.1873288,317.5762764,106.5587992,7.01820451,7.882553786,31.10450551,12.33656603,227.0108841,108.0532629,86.9027562,75.3509766,24.7602468,15.50811208,174.822248,57.45639459,13.0583007,16.98519721,11.48680209,8.616391822
9.120630882,3.391637958,10.30554769,15.29837528,192.1271518,184.9931005,9.346721691,10.44255749,5.471230552,14.56501033,15.16945133,19.45381668,8.338412347,14.76458013,5.958164867,3.986340878,257.9674935,306.405775,104.6780091,4.194640208,10.45455123,30.33812632,6.889594986,217.6663475,88.18420646,78.75997624,68.24358956,23.10221321,15.74573985,207.8644345,39.0490063,11.75473144,15.59429781,11.59532013,10.26026068
14.06481763,8.142800982,7.083851118,12.40849248,177.8121725,164.7426166,7.474353585,13.54758118,11.62526978,18.49134731,20.40974395,29.45694173,9.771151022,17.83991951,13.87408651,5.905680209,230.6969904,255.793843,88.91909446,7.960390198,20.71548523,29.60190736,11.74009118,224.3494773,103.9275329,90.67674518,73.48570516,27.35301636,13.76160397,156.0666869,64.57648529,11.99695216,18.31915738,9.951363714,13.29386171
8.533539056,5.179140645,7.661879723,21.94900407,159.2165263,162.0942915,6.900477681,7.824308808,7.388500123,10.36544284,15.52588675,21.3607986,7.061887107,24.16698056,6.448874018,7.740701098,237.3640787,260.6605618,93.40101156,4.223813361,17.86698298,31.9972487,16.93177354,219.540831,78.57509022,75.2643266,71.59739817,20.46720985,9.111629217,83.19729731,122.246539,8.81801889,17.66035084,8.487699391,11.16986613
13.7248044,9.971895186,12.50212699,28.76526776,185.7008901,184.9720603,8.935842402,12.84537767,10.1002897,12.51690458,21.65493828,26.99132416,9.251882623,20.51690522,8.986490244,12.07399128,281.2923649,285.8471575,98.12232549,7.803381311,7.503237812,28.48534204,18.42353555,229.8624683,81.99013699,88.84439118,80.7499214,28.07280545,15.03726853,55.07465456,133.4371442,12.26732508,15.15535698,12.00210379,14.20991319
4.885558193,3.037195615,5.814604461,23.38230265,175.1398711,157.9556392,10.71768024,25.12099629,3.891308687,8.617326784,8.98968414,14.43759201,0.30006344,19.40200091,2.077787983,0.073390947,264.1369828,266.8485273,96.93789221,2.899437176,12.55064265,24.45666246,11.68086633,212.4477583,83.21852948,80.6715599,76.44715513,16.63450306,6.812228091,35.82208326,176.4529892,2.752807194,8.491591097,9.423631629,5.440473864
9.301943236,3.699915133,4.625926466,21.91631791,163.117439,153.9425636,9.172941085,23.60800655,5.981701833,10.04926042,13.78612233,17.43828077,5.797792764,16.09031334,8.23151645,2.692741932,249.2611095,233.9024148,88.12312537,2.152551755,18.75741352,23.30677292,3.684064567,225.3135003,86.37303432,74.04008891,77.42578035,16.97996854,9.010803844,40.6620195,176.3701016,8.731231466,8.943883872,7.740184046,7.839305878
9.995069833,11.59306594,9.886779043,26.11977471,166.9279586,163.5151846,15.19166237,32.74764379,0.589040573,10.95629928,12.38287404,20.1463739,6.260398186,18.08237557,7.686362372,3.365816966,251.9425031,265.5429336,96.2903131,8.123488854,5.879934095,35.75188215,15.20761417,221.6658914,74.98215742,74.67320491,91.11061369,21.83843247,12.28874829,136.6900866,148.8006462,7.141948339,16.57642683,12.40893018,6.649607309
12.81849746,4.678375533,11.80199332,21.45877989,173.600888,179.7297945,14.44749093,26.09615022,3.103512022,11.49626269,20.85694407,28.19812518,14.52625034,27.27977172,4.990116207,12.22867089,271.4210625,306.3400333,108.8370055,8.712434574,11.05309196,35.05233022,10.57094714,213.7830962,99.79402341,74.41785471,93.52922656,15.30195038,13.97019792,215.0566448,105.5174838,10.66232838,14.94556374,12.56594549,5.32299708
10.44591452,5.157642737,6.339960845,13.25371101,163.5420009,172.6327126,16.15291054,17.56659725,1.325191592,11.68632077,14.53455492,22.20344449,9.738656106,25.07257654,3.733973828,7.148739343,247.4470336,282.6039217,92.43917489,6.493602209,15.06474041,30.86222389,10.36270428,210.7893586,87.31255984,66.79684494,75.91413189,27.87352756,19.65295782,219.6223539,64.50945255,10.57301748,15.53391767,8.83725567,6.169204436
9.901628768,2.886994952,9.802039102,12.69648536,163.7445421,179.0813228,9.945230428,28.40012183,2.71492096,12.28075201,14.95630319,20.01539796,7.68758171,18.30130705,2.100693893,2.424144223,255.0786361,274.70707,88.90333013,6.600534245,4.232479998,34.08370768,4.122780074,203.7741088,82.45404987,69.06220948,77.448077,41.65136541,22.26952624,217.8256901,51.5102636,5.412119309,9.660051385,11.13942671,3.850914762
6.030641263,5.768153753,3.390688103,11.19923508,180.2674529,175.8450818,7.155343444,23.16278529,5.810647688,10.07363632,14.30644183,17.70163671,10.69217942,12.92888813,0.767398735,6.908493127,272.869593,293.1020388,87.7716847,2.800805117,21.35197686,30.96907745,8.020819966,216.8209927,102.6820599,77.61803691,81.39665934,44.84372711,29.22930649,188.9288014,40.91044012,9.755784645,8.767017609,7.811981159,4.633923433
10.58361347,8.924014714,11.63332525,18.37549266,188.3838521,186.3813391,10.03556703,15.75450416,7.553982384,11.11452385,15.26930133,19.62218049,10.44608036,14.62678194,2.325315996,6.604844031,250.5675992,260.6711821,86.78989201,4.938978068,22.5657755,26.44349292,7.604790611,215.5308506,111.8387585,81.38851486,83.04462733,46.91733036,32.33697259,127.7571106,47.42200284,10.41966516,9.840136796,12.66044139,5.767729243
8.419851817,6.293768596,8.702002553,15.25648275,176.4806406,187.7553194,11.98668226,22.85994692,6.626201301,11.97362829,12.58476464,13.73468404,9.275592512,15.38129198,5.579927962,5.505983964,264.33519,281.3308053,77.00433099,5.356859826,6.684935652,29.00988373,7.250153662,211.447581,93.82606241,76.47742827,75.24352702,48.816863,33.50385068,74.62941012,23.2814605,11.54661671,10.09657973,4.138614281,0.084952216
11.53880202,3.555737316,6.402038988,10.29705214,169.1764667,160.9663601,15.7747573,35.47028204,15.64513609,11.18608393,10.95285299,13.20996139,12.16967317,18.60564974,14.12743967,6.300269412,264.3284788,277.2314615,94.56197776,2.120162623,12.25792304,28.20087985,13.67509906,213.3944024,87.09820935,84.49014529,80.15436648,60.57536987,45.44375379,44.48257029,18.73128759,7.668395337,13.57278408,5.493760396,6.875361263
5.259980236,5.377407833,8.7736322,14.12604984,172.6216386,172.926873,11.577319,25.89088034,12.88410033,16.56160239,12.50252904,7.623780357,11.07631588,13.93093284,9.623131796,10.38043368,263.343868,311.312249,84.84886396,3.278639647,5.317980452,28.76915762,6.314928127,216.2599931,90.2514589,87.77979588,70.89442201,74.16540806,57.30000172,25.18315161,18.01821926,9.189717368,11.78185306,3.514519416,10.56722777
7.257003272,8.554070831,7.587885019,8.280930246,175.6694573,174.9945792,11.76338931,28.54278126,17.58610084,14.80590165,11.12113905,15.66745422,14.04254124,15.26306096,10.19753808,4.487078597,262.0914787,299.612475,88.37899286,4.051356693,13.04232,24.78956527,5.405734302,211.5132539,89.27972637,90.24705956,77.02109318,74.66686639,59.26372939,20.0948168,22.84461449,3.043175798,3.726688593,4.935509649,8.11181875
4.183084095,2.44075526,10.13497662,15.77533418,174.5182421,161.9589971,9.117850436,17.78306166,14.06213682,20.01803216,8.925622596,15.05210257,9.810798335,9.197371241,11.32199814,0.961540958,265.9947394,290.2383009,79.4326248,4.47197321,6.88179635,25.15529138,10.68752266,200.7156704,76.34980246,88.47433655,65.15291122,71.27958354,51.70636497,15.53698902,18.76125299,4.516944657,2.649557515,3.269427996,5.35684356
3.941499927,2.877524873,4.298116077,16.09590333,157.3579734,172.9626191,7.73772494,17.15021925,3.608546253,16.77423991,13.21554065,12.5175115,7.107199156,14.43932343,9.48398194,8.827002269,245.9797812,263.9246254,89.59051556,5.974536412,2.709178811,21.17578871,6.981889476,206.1372952,95.23020195,92.52574296,67.62446948,53.28809725,51.0609084,9.025395735,15.92722427,6.281716966,13.30392129,5.334559339,8.979692566
5.810321947,3.724401642,7.200205952,17.15143494,169.1215887,176.1245014,11.08367969,22.29794791,8.369991918,24.14061804,12.24669229,8.390574166,10.42501581,14.99352694,12.23825883,10.29465957,251.1259747,261.4742391,92.31492058,6.662755834,17.27707632,24.42779712,11.90757998,211.3438453,73.53337161,98.93032519,68.75999436,68.98492841,61.06338959,13.18357783,13.31963756,5.629817369,15.08843182,10.62842496,14.7741714
4.643359446,2.749780701,7.789340981,14.90901612,165.5512234,168.6545478,10.58795759,15.96978846,16.48610546,18.70936537,15.50675404,13.76699327,7.585113777,12.78613503,9.558091584,10.83781777,247.2043697,264.0102865,100.4752865,4.550608401,18.62523494,21.36858511,10.03786696,210.1081311,84.13953556,96.86997957,70.19661736,63.10801833,53.26680531,8.557863394,14.50377166,8.520242246,14.6890863,3.144002952,16.56290695
5.556538474,2.399262041,7.628377109,17.49556504,162.2509359,165.4631963,11.7562368,26.73660615,14.77388925,16.90369861,16.40307827,9.920735069,12.17527606,21.26598808,9.523909021,10.81884911,238.9628113,257.7786703,103.4897799,0.979719358,9.885893511,18.51392166,6.406059914,201.790457,73.0703305,97.00033803,67.66766796,41.68721931,36.52532694,14.5986137,17.10941925,5.546730785,14.94464291,1.883622813,12.93405916
14.34192769,8.771974342,15.92501366,20.40745547,174.745704,187.691429,16.84851169,26.92626716,12.42431272,14.81402778,22.73036488,20.45297814,21.27562424,28.74525803,10.38147731,20.04566025,255.6247896,290.6415562,101.7955193,4.417595563,15.63761747,27.34785528,7.138966975,212.7814104,85.33489403,95.25006932,70.5677022,25.25276952,24.51344509,59.5330977,38.39403851,9.012589877,18.97621307,7.635727042,14.02844769
6.648750238,1.358745866,12.95555706,19.36793468,175.2947127,188.9755855,9.781062252,22.71725558,14.14078965,10.75440804,19.63909699,24.13879269,17.98428442,30.07073209,8.966495764,15.52693819,265.405397,296.8397325,108.0255594,7.299039428,7.681965365,30.70869465,16.56119014,209.7039564,69.18478533,89.52947628,71.09314431,39.1183172,19.63069074,75.64728516,60.0623375,11.64172377,13.3979566,9.526988678,16.46918185
4.603376678,3.147766666,13.71355452,17.75309781,170.18971,176.7917485,8.483692052,14.63860369,1.842367591,7.238274848,18.4796406,18.88168647,14.98838897,21.13946865,10.97612907,11.92612105,260.1150314,293.5838854,106.0540755,4.951744567,7.669288347,29.78151043,19.48112678,198.1451547,87.07823174,83.53055599,63.51940778,29.12829628,14.5997767,107.9023151,51.89780165,1.53044385,11.03714763,5.284729606,14.97752566
3.037812547,3.343435544,5.226893641,17.37477078,161.9957851,171.9304912,14.70596282,17.48045554,3.369486079,14.58364654,17.57187801,22.97837538,18.29347451,28.39805131,10.51538779,12.02014976,245.9500342,280.4209514,112.8285335,4.318550481,1.57377706,24.20292498,14.7605414,192.7205608,73.42908084,77.823863,54.65013617,15.51910825,12.55981164,140.1978218,31.49652286,7.239986958,9.545950246,4.303940803,12.61681576
8.432360424,7.97408871,11.64232743,18.13745743,176.7986231,175.6308277,14.95757983,24.46903851,8.349260899,11.66549933,22.46330456,23.44313788,20.10241089,33.2139381,9.583957361,16.6773614,265.0626148,309.1511747,126.4092494,9.803207582,11.45798526,32.42453718,13.90586834,205.4073201,75.57455985,86.60443192,60.99258373,20.59367832,17.63578717,183.132471,29.2886207,7.642406087,15.6711279,7.613992594,11.86136076
11.97967822,11.73571213,14.52364405,13.03317195,178.5756289,176.8428703,18.29413385,25.54331947,7.67741527,15.06929568,20.98705025,25.9017456,23.53031234,36.838296,12.12955821,19.19558416,252.8307412,297.1366139,123.8421293,6.459119062,9.550490268,34.1101856,11.1083269,203.3403829,80.86073701,80.26547885,67.05351546,29.35549317,15.25901119,190.1099557,19.05087422,11.3193603,17.1749031,6.377234796,14.60484684
7.870455125,8.167357251,16.40656,11.49786331,171.8668665,171.6396559,14.13223175,29.89450032,15.87532437,18.94850282,22.05631371,23.45405769,26.06203144,36.83512151,16.48213401,14.80759131,248.1029577,297.6860314,122.4012797,5.857141886,19.82134838,39.80840657,11.79863584,196.3122444,78.10013009,76.63260486,62.78665485,23.43212669,15.81225624,236.2632453,32.06274397,8.578841458,14.95685545,8.901716795,17.64849826
8.945440923,8.553523054,10.75059292,15.8479704,161.5371021,150.9807666,18.48507994,34.09099636,13.8926804,15.64760336,21.88822499,23.62681188,20.55006958,32.2418133,11.53247718,12.68123944,255.7855421,291.2093986,111.8475384,5.765479415,10.7244857,45.22570921,11.15265538,202.535546,58.70245809,71.77915596,73.59386779,13.60193031,12.07370143,244.8926529,37.0787111,12.54182965,13.64962241,7.427957282,14.50849336
1.658573644,3.311929576,9.05570627,15.41441163,157.9394332,149.1790376,11.02690119,24.39714548,13.74214584,12.60731602,15.74405661,14.44731296,19.52636351,25.52224292,14.17035772,10.48417718,239.7563788,255.2338581,95.68818264,2.831397785,24.13378913,35.69807201,11.99317554,196.9249772,65.31810784,68.72287634,63.82153421,17.03944798,8.822641121,210.8019856,67.85564557,6.949484416,8.775836562,4.829906021,12.91324473
14.63973781,2.460110881,15.71078132,20.78466869,158.5867164,138.8385302,9.376769277,12.04684647,14.13849537,14.81855464,19.80897726,15.90026035,18.5634156,26.46353436,10.34689055,7.998553801,249.6460283,258.7875926,87.1832755,2.38376962,17.32282456,38.38384113,12.97504492,199.7432934,86.58020576,69.30441665,67.03345271,17.47995485,14.62014377,147.6957071,88.76683201,7.876700262,11.32941177,5.842889314,10.67555327
9.647659195,4.761333639,7.422955595,25.23637509,150.1988901,130.9532072,12.47636365,12.90748139,14.9595339,16.14793571,15.58404005,16.76362438,13.3315517,15.9550746,7.335854508,12.41674156,229.881022,270.091082,82.51784146,2.789113061,14.57051757,28.3338556,15.44510523,194.2605857,74.6513707,64.68078545,70.18847072,25.65310642,9.67470401,81.30105365,109.0964643,5.737524916,14.74752994,4.387662349,12.87110971
5.539263818,2.26513091,6.332349314,24.91631879,153.5427099,139.4052627,9.781023552,20.97783767,21.87230203,16.87749625,20.75906249,12.94438869,10.77435093,20.58251576,10.52753371,15.24026614,216.4338643,260.0741001,88.57306428,4.427294162,13.86934803,33.76367165,7.848731239,194.7082682,79.68193935,64.70761499,61.04860341,27.42564735,8.820684083,48.09777209,149.7620941,5.352217233,10.26034651,5.870383739,15.50610602
10.20658502,7.039453487,7.734809142,37.6865991,159.2877079,148.1136052,14.47448164,20.490862,22.16450041,15.37524835,20.52566418,15.03717844,10.17778787,19.49030527,15.60714912,11.416276,236.2252355,281.7863664,93.02188251,5.370224291,13.41301566,30.91481877,11.06880334,191.4356965,83.17559187,65.06580982,80.90391728,13.42032335,13.32593379,33.82203599,202.2298521,7.172228109,16.45499209,6.144168193,19.11978809
7.408294627,5.554604866,9.171375162,41.98369234,149.8741188,147.6682567,7.305755464,26.09394974,15.57728641,12.90032643,14.80514769,3.00398854,4.144852854,10.42404098,7.638989828,4.930912752,217.8255883,264.7239464,87.29133102,6.446924826,2.45920287,26.1172924,12.88841557,197.405534,84.95284932,59.42350968,57.70604266,22.46522278,9.464411155,24.07378142,233.961228,6.412371444,8.874167537,2.904099736,8.916942892
10.50388311,8.922236429,8.881171809,49.36795719,159.2059495,151.4243442,10.26129525,29.87936797,21.51316585,16.81538077,15.68169039,15.34934082,12.55901035,21.51942297,8.38416257,14.45104706,222.2849913,245.698037,92.18881938,8.116694161,14.52684974,28.36324894,19.10188656,202.4460319,73.98898026,68.04795686,68.47285527,25.90214485,12.33149563,25.68064014,268.4142867,9.66370314,13.61895173,6.951906656,16.10264965
6.837062047,4.637845566,6.631002745,47.88846456,135.662568,142.8589859,7.005512625,12.7379204,18.91831238,14.41288759,12.6718783,10.76636949,6.086227157,22.97475308,12.23444494,14.08196747,206.3637478,226.9195565,84.76217218,1.414081714,18.33018776,30.92423495,11.39156806,196.4045048,61.08458989,61.84454789,66.0065271,15.16079729,10.08834045,18.44687647,296.8463977,6.783297507,13.7762406,7.455317847,16.1838602
7.590559197,8.293697455,12.51467498,53.97486017,146.1862222,149.7475348,8.70717303,24.72357877,17.78765314,14.62960586,18.72904098,13.8581713,17.95630041,26.42850267,12.36117092,22.84626462,221.1202473,244.0696251,90.58307489,7.277160258,5.494659152,24.04963064,16.67786999,210.8310074,95.13919255,69.93398039,76.8087246,30.61425075,13.75063249,17.43874042,341.8268821,10.78735412,13.44497345,9.230215752,18.81818182
7.105620644,5.365836999,6.357234204,51.39358827,139.7892825,142.7775892,10.49251047,28.4147375,19.69082446,12.77037592,11.00712808,3.003832427,10.46577398,17.84713235,11.36633697,16.09253552,221.431477,242.1242996,85.3174315,5.749119035,18.81634997,19.94181093,12.35680061,199.5797124,75.06057844,64.58006838,73.60842366,15.83833781,9.959162328,11.54410363,303.6526751,7.21584703,11.30198759,5.105642343,12.97282519
5.976852623,7.781367681,5.744416785,49.79592099,138.5243127,146.5989255,10.17048066,22.1210122,12.52497647,19.09284529,11.65980167,2.377968977,10.83322232,16.10554786,11.55749274,13.7127808,223.7204109,237.5731727,89.95240335,5.615833424,19.62673218,23.99414647,16.53552605,200.4581476,70.83901347,55.55030812,84.45551068,11.69928697,11.16207929,8.714029392,302.2339815,5.23397398,8.102374679,7.743250219,18.20815058
6.544798666,4.095560717,9.430397432,34.74268613,120.9761335,136.8311159,2.768585652,20.44892037,13.67831812,14.66550198,8.241471238,15.62873321,7.177062949,15.55365202,11.41689364,11.83998786,213.8906072,238.3569492,81.78569193,2.487971539,16.37113514,18.27245727,10.02442037,182.9804012,66.78698663,52.40247629,88.25854869,10.60333098,8.737187723,15.70012797,271.4358745,1.727609042,10.92608708,0.633740168,12.81053261
7.057668426,8.91036082,8.892908105,42.1261916,144.4953043,144.7084433,11.49602117,30.37065199,19.16139375,13.74562653,13.80528061,9.03047656,7.875499412,15.29222051,13.21103731,13.32912785,211.5445647,244.3255307,90.87884295,0.72876408,10.69195634,15.27894114,12.65211598,190.0517318,88.77261511,59.96589486,101.7451523,24.41095829,8.453258841,11.6900082,267.4156068,6.840509285,7.578665505,3.830188521,8.124976375
6.008818624,5.745260914,8.805835936,40.71907729,143.1270581,146.1590368,10.40658812,21.38974987,14.38821417,10.71916681,10.353965,13.60151379,9.204696382,11.19580881,11.1804232,12.0966387,236.7535878,252.1212747,86.67005498,5.933447838,19.54225213,19.78994327,14.39682781,181.5581416,85.69469377,52.2461221,104.2613473,27.37751313,13.14946061,11.25811957,253.0821853,6.378802493,10.87862253,7.376077797,10.13495518
9.888115103,3.315529475,4.680941143,30.80218173,142.5677135,148.3828183,13.3407752,27.90851169,15.68375246,12.46177413,8.020058207,10.69424837,6.333428558,13.59562618,8.633708139,13.80555146,234.2513038,276.5360556,92.24853875,1.77039824,15.24582301,24.84499672,12.78003128,189.2629394,94.78415889,61.73849866,96.41956089,26.73429765,11.06616197,10.45743483,232.4026515,7.22771531,7.581674822,5.415155179,12.08997141
13.25116148,6.358112755,12.37432559,28.99976219,145.9308231,151.7086235,12.10812503,23.64329099,18.69648803,17.24611201,19.21179156,12.16477969,13.60318239,18.64608275,12.12955821,15.98524,216.9085118,246.3364422,81.46877346,8.719766804,4.067774284,17.17422345,15.05791582,198.468247,88.40869677,62.33766386,98.39308198,30.7124829,18.23403002,29.26800002,213.1656438,8.50344431,10.61723136,8.100300648,16.30838581
11.74876827,10.6351558,7.758735459,20.10513651,124.8907329,121.5875243,14.95283946,15.46998888,19.43257479,20.67782263,20.1743574,15.26689642,19.40125496,22.75263876,14.1081119,18.27312395,179.5837291,215.3232778,80.39947336,5.614537064,4.022413706,24.8234723,21.7525529,193.6535416,115.5238196,61.4359147,96.21883464,33.21743091,16.70912171,61.34027115,128.4550383,12.57628077,15.81019006,4.480264567,11.64336045
11.71847889,13.74447101,11.84167632,15.85819754,87.59334467,88.86928747,18.25570014,27.18631971,26.85212278,21.17440276,18.40500216,18.93249739,24.86017819,25.26715532,11.89376364,22.27049855,101.4725079,126.0776008,57.76516106,3.508149627,17.39110431,22.90411157,23.1880147,186.3056055,123.1817548,50.12425474,97.8361514,11.21864963,10.51819793,47.22116017,84.65631159,6.775176735,11.33169447,7.503743343,14.02508376
13.68703388,14.4324095,11.33591306,19.83945045,74.52761355,69.24549226,13.88356454,26.80960369,19.58418832,18.37294294,24.36050017,15.25536792,21.99947464,20.15463583,16.97041808,22.54255604,64.57836214,98.08155806,47.1758539,4.763212042,13.85305057,10.16401066,13.63559368,175.8027358,113.89029,46.88336626,89.81352556,20.16270072,12.05320127,37.74739209,58.98145436,9.94322088,13.0666237,10.13932764,19.24733345
18.74677941,21.90279968,24.97809564,19.25085612,60.37051057,53.59671669,16.39861656,26.82267561,24.57298377,11.52817638,23.5061322,14.94443358,24.28074357,25.12816051,12.28409945,27.3264306,47.21771279,72.68953604,47.62228354,8.307860813,10.28356177,19.41985908,25.02953396,145.8742181,100.658611,39.7233224,81.08660238,15.74688797,10.75351286,25.49845487,67.36133527,9.104523989,16.16648547,9.169071395,16.8481234
21.26664819,31.30805811,47.87526955,32.82486242,46.21274398,46.09783558,17.27545851,24.72171173,29.31653629,13.91535152,28.05918968,16.2124402,27.41193725,29.58331109,20.06534756,36.79703499,37.47024973,60.18819246,41.14710267,10.35123996,12.66091871,17.67038131,18.17227193,135.4141191,103.3102215,33.18184368,71.60955867,22.33618827,12.71825144,24.71630121,44.92279291,11.75622325,16.17283892,15.2731595,17.60676923
25.605563,42.15061413,83.09569412,49.78690104,32.71025516,42.13653492,20.18640296,38.92909629,18.93534476,17.55759127,29.04877732,19.20161162,41.56109587,34.64410336,16.84715859,35.51942582,22.4586923,41.97629627,31.0660935,7.403797321,6.79407799,13.23541835,11.17234589,112.1208425,102.674888,28.72383091,53.38897552,27.78810894,10.17132639,18.41291303,51.85043306,7.324287321,15.75593812,21.82770119,23.39722069
26.25291517,43.98306506,124.6639034,76.71893704,31.29787402,29.75265543,18.09974287,34.69039936,15.59549227,12.1444396,32.22672636,14.98755383,45.67156653,36.42721189,14.15034784,41.52657331,15.00277293,32.32457419,24.8707465,8.28257045,18.60383064,11.947934,12.1206125,89.84197592,101.0201918,25.463839,43.2625927,13.82560436,8.211908006,15.07085617,36.33052272,13.175558,16.95092135,16.07620517,22.02081307
36.57480822,52.32473746,177.9404254,111.9109451,27.8113371,24.15365882,21.19021517,38.17192477,16.89763055,14.88471365,36.62735753,18.78084397,60.71406432,42.36242895,20.97416833,43.67769521,11.18878783,22.89701601,25.67678454,5.532686118,13.11270029,17.16688223,14.30933558,84.24308998,93.34114453,25.40469855,37.34522875,20.07192307,8.089072883,14.71137478,49.38600557,15.02871567,19.17317015,19.68265578,31.68017604
45.38875657,67.47149623,231.3282865,146.4069742,26.23477614,25.82052118,20.61964088,28.07032568,15.20591695,17.33108094,37.11702549,19.92927569,61.86208243,49.68161876,24.24734185,39.86925865,7.196552507,24.63202075,24.84012222,15.21478682,23.21439709,14.53695094,12.43693195,79.29200027,77.62574048,21.62261859,32.36511299,11.3396063,10.81508353,11.76377545,41.28824284,18.90029838,39.35778439,29.83779533,32.5936038
52.63011976,70.81905885,264.0986189,170.9232493,22.71616214,25.02287545,25.1216184,36.9853099,13.9674906,16.77068968,36.51699877,12.53245892,64.14661162,47.32922295,22.52595531,34.41100021,11.66533042,19.86663332,26.08880239,10.02284493,11.30149734,13.59757805,14.09651784,72.07355566,69.3518098,19.53873461,29.69791803,13.00242082,9.898447491,9.968952702,44.76308481,14.71048074,36.53954599,29.9576759,36.0423107
52.27142904,75.7711047,302.2228119,216.2967206,19.79176217,22.886772,25.47356117,42.92461246,18.28089977,18.90473681,36.71502082,11.30175148,73.88838955,50.70906121,23.14572005,38.35133108,8.820528785,20.7757589,22.35322294,11.57342505,21.45351459,13.15349367,16.09115717,66.77083048,59.17542523,17.42781966,22.02315298,27.0297006,10.35148319,9.003219083,42.35649092,27.16386002,37.71622257,29.72557432,35.15986157
64.92708282,88.40242136,341.5734881,253.6534324,12.14189723,19.55721189,26.77385074,45.44388291,18.55990291,17.86528256,35.98008769,22.01586588,82.07550439,51.23909208,26.02786652,44.61070886,11.1201649,16.71088178,21.52372564,12.64637407,8.35670037,13.60112901,15.89340629,65.01876514,52.96707407,17.30748442,23.19471282,16.8407505,12.94288316,9.492808691,40.51543349,27.85985782,45.15675598,35.7913427,41.65236497
72.84530238,101.8272467,355.3551456,284.8144844,16.88004128,16.11053761,36.09950367,49.46878916,18.15341422,17.83596776,40.81856697,21.30687581,85.03426703,58.77292696,31.41519725,49.25489871,14.92998555,15.46066716,24.96901699,12.70129227,26.60269438,10.14818608,19.10939605,52.38981759,39.38708164,10.87046952,20.35726034,24.50955437,7.913793668,6.468948481,50.87488196,30.01360064,43.22631825,36.89379652,40.94783969
83.27498679,115.1759613,366.450886,306.9922781,15.44467673,17.19989938,35.65706862,39.79259778,16.47855393,19.3452997,43.81204532,18.58788464,82.8336436,52.2073877,34.46670528,45.32638258,10.54326922,17.69340136,21.61642848,15.73160033,10.49818443,17.47838371,13.66412166,48.67624885,30.78386511,13.23268333,22.37229775,16.91399267,10.15249549,7.83133664,50.53792138,38.22435608,52.23700293,36.89432697,44.953353
88.0819625,115.2336168,338.7784459,294.9164331,7.031308394,10.85791199,33.46417459,46.54118643,12.71170764,22.40085663,36.9349462,22.5347086,70.21259766,45.36588624,29.38462352,56.96167051,6.126512272,14.44519703,16.39960265,14.94431693,21.20851241,6.60974088,19.080775,38.68635702,36.19724532,12.27106368,18.20063972,21.46103144,8.038700448,5.326540866,55.95255259,40.64053716,32.68742772,32.55649996,43.30279356
92.81480176,134.4948371,347.2343902,324.5115751,5.697350848,11.7386296,42.44606905,43.88710007,18.48805777,16.93641882,40.07871993,18.08993986,65.77817578,40.16446454,32.29666712,45.93345968,5.703757928,14.69495016,18.49077204,16.54613144,21.14943776,8.178489266,16.86881965,40.16610828,43.05328165,8.489809605,17.29870035,9.696323283,8.648996902,0.145241679,53.68507582,39.05427042,32.64956237,36.45576162,44.32279389
101.7321336,141.4921541,356.8300692,323.4309705,7.289666808,13.93612523,42.26109892,50.39563722,16.77400028,18.00660796,34.63426933,16.57104092,72.01724472,45.37321236,34.31855176,55.46088468,1.090092463,14.31635391,15.60067222,10.38807274,18.34743545,8.024305305,17.84436806,33.76277926,23.60679004,6.091058268,16.4731915,22.82057113,8.134389804,3.746107059,51.72357118,42.29867824,38.05515503,37.99990269,44.04728673
128.8722011,155.589099,352.5709733,336.1552772,3.521879483,9.730363826,49.36518257,62.70381323,16.26081919,18.60802221,41.61032097,16.34922923,81.55782712,48.77349534,34.92890392,52.39777589,5.003010835,13.23607921,15.65339346,12.54814486,18.91982602,19.70575251,13.63051776,34.16579438,24.64362452,7.212590205,11.79923336,18.88615182,8.896516266,3.787888074,58.09974336,45.40963689,36.00299328,45.61649162,46.65778582
